state,name,fips,age_over_18,age_over_18_moe,age_over_65,age_over_65_moe,age_over_85,age_over_85_moe,age_under_5,age_under_5_moe,asian,asian_moe,avg_family_size,avg_family_size_moe,bachelors,bachelors_moe,black,black_moe,hispanic,hispanic_moe,household_has_broadband,household_has_broadband_moe,household_has_computer,household_has_computer_moe,household_has_smartphone,household_has_smartphone_moe,households,households_moe,households_speak_asian_or_pac_isl,households_speak_asian_or_pac_isl_moe,households_speak_limited_english,households_speak_limited_english_moe,households_speak_other,households_speak_other_moe,households_speak_other_indo_euro_lang,households_speak_other_indo_euro_lang_moe,households_speak_spanish,households_speak_spanish_moe,housing_mobile_homes,housing_mobile_homes_moe,housing_one_unit_structures,housing_one_unit_structures_moe,housing_two_unit_structures,housing_two_unit_structures_moe,hs_grad,hs_grad_moe,mean_household_income,mean_household_income_moe,mean_work_travel,mean_work_travel_moe,median_age,median_age_moe,median_household_income,median_household_income_moe,median_individual_income,median_individual_income_moe,median_individual_income_age_25plus,median_individual_income_age_25plus_moe,native,native_moe,other_single_race,other_single_race_moe,pac_isl,pac_isl_moe,per_capita_income,per_capita_income_moe,persons_per_household,persons_per_household_moe,pop,pop_moe,poverty,poverty_moe,poverty_65_and_over,poverty_65_and_over_moe,poverty_under_18,poverty_under_18_moe,two_plus_races,two_plus_races_moe,unemployment_rate,unemployment_rate_moe,uninsured,uninsured_moe,uninsured_65_and_older,uninsured_65_and_older_moe,uninsured_under_19,uninsured_under_19_moe,uninsured_under_6,uninsured_under_6_moe,veterans,veterans_moe,white,white_moe,white_not_hispanic,white_not_hispanic_moe,long,lat,group,order,region,subregion
North Dakota,LaMoure County,38045,78.9,1.3,25.6,1.2,4.2,0.9,4.9,0.7,0.2,0.2,2.8,0.13,24.6,2.9,1,0.7,1.9,0.4,75.3,3.2,71.2,3.5,71.3,2.9,1822,85,0.1,0.2,0.7,0.8,0.3,0.4,6.1,2,1.6,1,23.1,3.1,2.6,1,76.9,3.1,86.2,2.4,84603,7674,17.4,1.8,47.9,1.5,60806,6195,35498,2572,39250,2536,0.3,0.3,0.5,0.4,0,0.5,37220,3424,2.22,0.09,4125,125,NA,NA,NA,NA,NA,NA,1.4,0.9,0.6,0.4,3.9,1.4,0,2,3,1.7,3.3,3.5,9.1,1.6,96.5,0.8,96,0.7,-98.02734375,46.283531188964844,1981,59106,north dakota,la moure
North Dakota,LaMoure County,38045,78.9,1.3,25.6,1.2,4.2,0.9,4.9,0.7,0.2,0.2,2.8,0.13,24.6,2.9,1,0.7,1.9,0.4,75.3,3.2,71.2,3.5,71.3,2.9,1822,85,0.1,0.2,0.7,0.8,0.3,0.4,6.1,2,1.6,1,23.1,3.1,2.6,1,76.9,3.1,86.2,2.4,84603,7674,17.4,1.8,47.9,1.5,60806,6195,35498,2572,39250,2536,0.3,0.3,0.5,0.4,0,0.5,37220,3424,2.22,0.09,4125,125,NA,NA,NA,NA,NA,NA,1.4,0.9,0.6,0.4,3.9,1.4,0,2,3,1.7,3.3,3.5,9.1,1.6,96.5,0.8,96,0.7,-99.00138092041016,46.283531188964844,1981,59107,north dakota,la moure
North Dakota,LaMoure County,38045,78.9,1.3,25.6,1.2,4.2,0.9,4.9,0.7,0.2,0.2,2.8,0.13,24.6,2.9,1,0.7,1.9,0.4,75.3,3.2,71.2,3.5,71.3,2.9,1822,85,0.1,0.2,0.7,0.8,0.3,0.4,6.1,2,1.6,1,23.1,3.1,2.6,1,76.9,3.1,86.2,2.4,84603,7674,17.4,1.8,47.9,1.5,60806,6195,35498,2572,39250,2536,0.3,0.3,0.5,0.4,0,0.5,37220,3424,2.22,0.09,4125,125,NA,NA,NA,NA,NA,NA,1.4,0.9,0.6,0.4,3.9,1.4,0,2,3,1.7,3.3,3.5,9.1,1.6,96.5,0.8,96,0.7,-99.03575897216797,46.283531188964844,1981,59108,north dakota,la moure
North Dakota,LaMoure County,38045,78.9,1.3,25.6,1.2,4.2,0.9,4.9,0.7,0.2,0.2,2.8,0.13,24.6,2.9,1,0.7,1.9,0.4,75.3,3.2,71.2,3.5,71.3,2.9,1822,85,0.1,0.2,0.7,0.8,0.3,0.4,6.1,2,1.6,1,23.1,3.1,2.6,1,76.9,3.1,86.2,2.4,84603,7674,17.4,1.8,47.9,1.5,60806,6195,35498,2572,39250,2536,0.3,0.3,0.5,0.4,0,0.5,37220,3424,2.22,0.09,4125,125,NA,NA,NA,NA,NA,NA,1.4,0.9,0.6,0.4,3.9,1.4,0,2,3,1.7,3.3,3.5,9.1,1.6,96.5,0.8,96,0.7,-99.03575897216797,46.633033752441406,1981,59109,north dakota,la moure
North Dakota,LaMoure County,38045,78.9,1.3,25.6,1.2,4.2,0.9,4.9,0.7,0.2,0.2,2.8,0.13,24.6,2.9,1,0.7,1.9,0.4,75.3,3.2,71.2,3.5,71.3,2.9,1822,85,0.1,0.2,0.7,0.8,0.3,0.4,6.1,2,1.6,1,23.1,3.1,2.6,1,76.9,3.1,86.2,2.4,84603,7674,17.4,1.8,47.9,1.5,60806,6195,35498,2572,39250,2536,0.3,0.3,0.5,0.4,0,0.5,37220,3424,2.22,0.09,4125,125,NA,NA,NA,NA,NA,NA,1.4,0.9,0.6,0.4,3.9,1.4,0,2,3,1.7,3.3,3.5,9.1,1.6,96.5,0.8,96,0.7,-98.43415069580078,46.62730407714844,1981,59110,north dakota,la moure
Michigan,Oscoda County,26135,80.8,0.2,27,0.3,2.1,0.7,5.2,0.1,0.1,0.2,2.64,0.14,10.6,1.7,0.5,0.3,1.6,NA,65.3,3.5,62,3.4,61.6,2.8,3806,171,0.3,0.4,0.6,0.4,0.4,0.3,3.8,1.3,1.4,0.8,14.7,2.5,12.3,2.1,85.3,2.5,83.4,2.2,54980,4244,NA,NA,51.8,0.4,42335,2490,24163,1689,27272,2331,0.7,0.3,0.2,0.2,0,0.1,24889,1777,2.15,0.09,8248,NA,NA,NA,NA,NA,NA,NA,1.6,0.4,9.2,3.1,13.4,2.7,0.8,0.7,20.8,7.1,24.1,11.5,11.2,1.2,96.8,0.3,95.5,0.3,-84.3623046875,44.85686492919922,1265,39826,michigan,oscoda
Michigan,Oscoda County,26135,80.8,0.2,27,0.3,2.1,0.7,5.2,0.1,0.1,0.2,2.64,0.14,10.6,1.7,0.5,0.3,1.6,NA,65.3,3.5,62,3.4,61.6,2.8,3806,171,0.3,0.4,0.6,0.4,0.4,0.3,3.8,1.3,1.4,0.8,14.7,2.5,12.3,2.1,85.3,2.5,83.4,2.2,54980,4244,NA,NA,51.8,0.4,42335,2490,24163,1689,27272,2331,0.7,0.3,0.2,0.2,0,0.1,24889,1777,2.15,0.09,8248,NA,NA,NA,NA,NA,NA,NA,1.6,0.4,9.2,3.1,13.4,2.7,0.8,0.7,20.8,7.1,24.1,11.5,11.2,1.2,96.8,0.3,95.5,0.3,-83.886749267578125,44.85686492919922,1265,39827,michigan,oscoda
Michigan,Oscoda County,26135,80.8,0.2,27,0.3,2.1,0.7,5.2,0.1,0.1,0.2,2.64,0.14,10.6,1.7,0.5,0.3,1.6,NA,65.3,3.5,62,3.4,61.6,2.8,3806,171,0.3,0.4,0.6,0.4,0.4,0.3,3.8,1.3,1.4,0.8,14.7,2.5,12.3,2.1,85.3,2.5,83.4,2.2,54980,4244,NA,NA,51.8,0.4,42335,2490,24163,1689,27272,2331,0.7,0.3,0.2,0.2,0,0.1,24889,1777,2.15,0.09,8248,NA,NA,NA,NA,NA,NA,NA,1.6,0.4,9.2,3.1,13.4,2.7,0.8,0.7,20.8,7.1,24.1,11.5,11.2,1.2,96.8,0.3,95.5,0.3,-83.886749267578125,44.513092041015625,1265,39828,michigan,oscoda
Michigan,Oscoda County,26135,80.8,0.2,27,0.3,2.1,0.7,5.2,0.1,0.1,0.2,2.64,0.14,10.6,1.7,0.5,0.3,1.6,NA,65.3,3.5,62,3.4,61.6,2.8,3806,171,0.3,0.4,0.6,0.4,0.4,0.3,3.8,1.3,1.4,0.8,14.7,2.5,12.3,2.1,85.3,2.5,83.4,2.2,54980,4244,NA,NA,51.8,0.4,42335,2490,24163,1689,27272,2331,0.7,0.3,0.2,0.2,0,0.1,24889,1777,2.15,0.09,8248,NA,NA,NA,NA,NA,NA,NA,1.6,0.4,9.2,3.1,13.4,2.7,0.8,0.7,20.8,7.1,24.1,11.5,11.2,1.2,96.8,0.3,95.5,0.3,-84.3623046875,44.50735855102539,1265,39829,michigan,oscoda
Michigan,Oscoda County,26135,80.8,0.2,27,0.3,2.1,0.7,5.2,0.1,0.1,0.2,2.64,0.14,10.6,1.7,0.5,0.3,1.6,NA,65.3,3.5,62,3.4,61.6,2.8,3806,171,0.3,0.4,0.6,0.4,0.4,0.3,3.8,1.3,1.4,0.8,14.7,2.5,12.3,2.1,85.3,2.5,83.4,2.2,54980,4244,NA,NA,51.8,0.4,42335,2490,24163,1689,27272,2331,0.7,0.3,0.2,0.2,0,0.1,24889,1777,2.15,0.09,8248,NA,NA,NA,NA,NA,NA,NA,1.6,0.4,9.2,3.1,13.4,2.7,0.8,0.7,20.8,7.1,24.1,11.5,11.2,1.2,96.8,0.3,95.5,0.3,-84.3623046875,44.85686492919922,1265,39830,michigan,oscoda
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.44708251953125,44.215152740478516,1839,54229,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.82523345947266,44.39276885986328,1839,54230,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.81377410888672,44.415687561035156,1839,54231,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.790863037109375,44.45006561279297,1839,54232,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.7793960571289,44.47871398925781,1839,54233,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.790863037109375,44.49590301513672,1839,54234,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.7507553100586,44.54174041748047,1839,54235,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.647613525390625,44.604766845703125,1839,54236,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.48146057128906,44.719356536865234,1839,54237,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.286651611328125,44.85686492919922,1839,54238,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.21790313720703,44.879783630371094,1839,54239,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.09185028076172,44.93135070800781,1839,54240,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.03455352783203,44.94853973388672,1839,54241,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-75.00590515136719,44.971458435058594,1839,54242,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.94287872314453,44.9886474609375,1839,54243,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.89704132080078,44.99437713623047,1839,54244,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.839752197265625,45.011566162109375,1839,54245,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.81109619140625,45.011566162109375,1839,54246,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.742340087890625,44.99437713623047,1839,54247,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.72515869140625,44.99437713623047,1839,54248,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.71942901611328,44.95426940917969,1839,54249,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.64494323730469,44.95426940917969,1839,54250,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.53034973144531,44.15785598754883,1839,54251,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.55326843261719,44.14639663696289,1839,54252,new york,st lawrence
New York,St. Lawrence County,36089,79.6,0.1,16.9,0.1,2.3,0.2,5.2,0.1,1,0.1,2.83,0.05,23.8,1,2.4,0.1,2.4,NA,80,1.1,73.3,1.3,69.5,1.2,41933,533,0.8,0.2,0.9,0.3,0.7,0.3,3.8,0.6,1.4,0.3,27,1.3,10.7,1,73,1.3,88.7,0.7,65160,1607,NA,NA,39,0.4,50940,1535,25915,706,36847,1179,0.8,0.1,1,0.1,0.1,0.1,25378,581,2.32,0.03,108913,NA,17.9,1.5,8.5,1.3,26.4,3.7,1.9,0.2,6.8,0.7,6,0.8,0.1,0.1,8.8,2.3,12.1,5.5,8.7,0.5,92.8,0.1,92,0.1,-74.54753875732422,44.10055923461914,1839,54253,new york,st lawrence
